ZIP,ADJ_FACTOR
46797,1.0604102912841438
50036,1.0506443298969073
73449,1.0424451296934518
73448,1.0813200370103835
61477,1.070996275605214
61476,1.051694428489374
46799,1.0604102912841438
01473,0.8511558143638609
01472,0.8614164714362949
01471,0.8614164714362949
01470,0.8614164714362949
01475,0.8511558143638609
01474,0.8511558143638609
88555,1.0703388843600792
49560,1.0472093286539115
61479,1.070996275605214
61478,1.051694428489374
05201,0.99300621669627
85671,1.0215411127523388
85670,1.0215411127523388
58461,1.0370097135128489
38569,1.1181033540915546
38568,1.1181033540915546
38560,1.1181033540915546
38563,1.1181033540915546
38562,1.1181033540915546
38565,1.1181033540915546
38564,1.1181033540915546
38567,1.1181033540915546
53561,0.9819299323909035
70139,1.007380809894275
70130,1.007380809894275
70131,1.007380809894275
96748,0.9315884944286085
02465,0.8614164714362949
02464,0.8614164714362949
02467,0.8614164714362949
02466,0.8614164714362949
02461,0.8614164714362949
02460,0.8614164714362949
02462,0.8614164714362949
36177,1.1599382569460936
02468,0.8614164714362949
18769,1.0881885066613641
33524,1.0510988029301411
33525,1.0510988029301411
33526,1.0510988029301411
18762,1.0881885066613641
18765,1.0881885066613641
18764,1.0881885066613641
18767,1.0881885066613641
18766,1.0881885066613641
41543,1.10273258239466
41542,1.10273258239466
87125,0.9896243761491988
41540,1.10273258239466
41547,1.10273258239466
87122,0.9896243761491988
87121,0.9896243761491988
41544,1.10273258239466
41549,1.10273258239466
41548,1.153457385711004
98493,0.9639840450492726
83637,1.0646947765890498
83636,1.0646947765890498
83635,1.0646947765890498
83634,1.0646947765890498
83633,1.0646947765890498
83632,1.0646947765890498
83631,1.0646947765890498
83630,1.0646947765890498
83639,1.0646947765890498
83638,1.0646947765890498
75060,1.0424451296934518
71772,1.1313049514113835
71770,1.1313049514113835
76206,1.0424451296934518
76207,1.0424451296934518
76204,1.0424451296934518
76205,1.0424451296934518
76202,1.0424451296934518
76203,1.0424451296934518
76201,1.0424451296934518
76208,1.0424451296934518
76209,1.0424451296934518
58075,1.0370097135128489
12589,0.8691316625485351
12588,0.8691316625485351
58074,1.0370097135128489
12583,0.99300621669627
12582,0.99300621669627
12581,0.9107317073170732
12580,0.99300621669627
12586,0.8691316625485351
12585,0.99300621669627
12584,0.8691316625485351
95968,0.8774387712743877
95969,0.8774387712743877
58076,1.0370097135128489
95960,0.8204166666666667
58071,1.0370097135128489
95962,0.8204166666666667
95963,0.8774387712743877
14745,1.0375996015936255
95966,0.8774387712743877
95967,0.8774387712743877
89496,0.930047327715572
58072,1.0370097135128489
96740,0.9315884944286085
65068,1.0948056665455865
65069,1.0948056665455865
65066,1.0801946677951757
65067,1.0948056665455865
65064,1.0948056665455865
65065,1.0948056665455865
65062,1.0801946677951757
65063,1.0948056665455865
65061,1.0948056665455865
77665,1.0639012435327222
77664,1.0639012435327222
13678,0.9615837850577421
13679,1.0093660765276984
43338,1.03902942694889
90311,0.8738530341583777
13672,0.9615837850577421
13673,1.0093660765276984
13670,1.0093660765276984
13671,1.0093660765276984
13676,0.9615837850577421
13677,0.9615837850577421
13674,1.0093660765276984
13675,1.0093660765276984
16002,1.0752893809763462
16003,1.0752893809763462
16001,1.0752893809763462
52349,1.0689612784265519
17358,0.9991764463660696
17355,0.9991764463660696
17354,0.9991764463660696
52347,1.0689612784265519
17356,0.9991764463660696
52341,1.0689612784265519
17350,0.9991764463660696
17353,1.0091841093549765
17352,0.9991764463660696
67428,1.0978809283551967
96746,0.9315884944286085
69034,1.052442448062886
69037,0.9954887218045113
69036,0.9954887218045113
20868,0.8883564437194127
64001,1.069389074453184
69032,1.052442448062886
20866,0.8883564437194127
20861,0.8883564437194127
20860,0.8883564437194127
20862,0.8883564437194127
91367,0.8738530341583777
93552,0.8738530341583777
93550,0.8738530341583777
90295,0.8738530341583777
45638,1.093358593832228
48209,1.0110412926391383
48208,1.0110412926391383
90291,0.8738530341583777
90290,0.8738530341583777
90293,0.8738530341583777
90292,0.8738530341583777
45631,1.03902942694889
45630,1.03902942694889
45633,1.03902942694889
48207,1.0110412926391383
45634,1.03902942694889
48205,1.0110412926391383
48204,1.0110412926391383
42171,1.1181033540915546
42170,1.1181033540915546
16914,1.0908345053914674
16915,1.084318536694178
63783,1.1065669548960038
16917,1.0908345053914674
16910,1.0908345053914674
16911,1.0908345053914674
16912,1.0908345053914674
97470,0.9298026480139895
97471,0.9298026480139895
97473,0.9298026480139895
12208,0.99300621669627
12209,0.99300621669627
97476,0.9298026480139895
97477,0.9298026480139895
12204,0.99300621669627
12205,0.99300621669627
12206,0.99300621669627
12207,0.99300621669627
12201,0.99300621669627
12202,0.99300621669627
12203,0.99300621669627
10518,0.8691316625485351
10519,0.8691316625485351
10512,0.8679634277518824
29351,1.0691218130311615
10510,0.8691316625485351
10511,0.8691316625485351
10516,0.8691316625485351
10517,0.8691316625485351
10514,0.8691316625485351
53565,0.9819299323909035
21409,0.912940935192781
21404,0.912940935192781
21405,0.912940935192781
21401,0.912940935192781
21402,0.912940935192781
21403,0.912940935192781
62781,1.089389210878288
62786,1.089389210878288
84636,1.0369987360680226
76628,1.0877326657233046
26836,1.0499641405689697
67578,1.0978809283551967
26833,1.0499641405689697
67576,1.0978809283551967
67574,1.0978809283551967
67575,1.0978809283551967
26838,1.0499641405689697
67573,1.0978809283551967
67570,1.0978809283551967
84637,1.0369987360680226
68634,1.035316190265975
68635,1.052442448062886
68636,1.035316190265975
68637,1.035316190265975
68631,1.035316190265975
68632,1.052442448062886
68633,1.035316190265975
68638,1.035316190265975
84634,1.0369987360680226
24579,1.0756523820924109
24578,1.0756523820924109
24577,1.049474049242862
24576,1.062235499128703
84635,1.0369987360680226
24574,1.062235499128703
24572,1.062235499128703
24571,1.062235499128703
24570,1.062235499128703
28409,1.0516143202284207
28408,1.0516143202284207
79720,1.0619789050728277
79721,1.0619789050728277
28403,1.0516143202284207
28402,1.0516143202284207
28401,1.0516143202284207
28407,1.0516143202284207
28406,1.0516143202284207
28405,1.0516143202284207
28404,1.0516143202284207
95821,0.8204166666666667
95820,0.8204166666666667
95823,0.8204166666666667
35058,1.1581689204167591
35056,1.1581689204167591
35057,1.1581689204167591
35054,1.1581689204167591
35055,1.1581689204167591
35052,1.1581689204167591
35053,1.1581689204167591
35051,1.1581689204167591
95827,0.8204166666666667
95826,0.8204166666666667
55128,0.975282732890288
55129,0.975282732890288
91980,0.8901780356071214
91987,0.8901780356071214
55120,0.975282732890288
55121,0.9915074309978769
55122,0.9915074309978769
55123,0.975282732890288
55124,0.9915074309978769
55125,0.975282732890288
55126,0.975282732890288
55127,0.975282732890288
06807,0.8609392064069894
06804,0.8679634277518824
06801,0.8679634277518824
52626,1.0291620524178664
93581,0.8801543965354923
93584,0.8738530341583777
52627,1.0291620524178664
59201,0.9971631205673759
27009,1.0799303060002179
27006,1.0799303060002179
27007,1.0799303060002179
73601,1.0813200370103835
92186,0.8901780356071214
92182,0.8901780356071214
74051,1.1239605277746978
74050,1.1239605277746978
74053,1.1239605277746978
74052,1.1239605277746978
74055,1.1239605277746978
74054,1.1239605277746978
74056,1.1239605277746978
74059,1.1239605277746978
74058,1.1239605277746978
68147,1.035316190265975
32588,1.1048958443481018
55784,0.9915074309978769
32580,1.1048958443481018
32583,1.1048958443481018
55787,1.0032074126870991
55780,1.0032074126870991
55781,0.9915074309978769
55782,1.0032074126870991
55783,1.0032074126870991
98602,0.9286486486486486
98603,0.9286486486486486
98601,0.9286486486486486
98606,0.9286486486486486
98607,0.9286486486486486
98604,0.9286486486486486
98605,0.9286486486486486
98609,0.9286486486486486
35584,1.1581689204167591
35585,1.1581689204167591
35586,1.124835886214442
35587,1.1581689204167591
35580,1.1581689204167591
35581,1.1581689204167591
35582,1.1581689204167591
56473,0.9915074309978769
56472,0.9915074309978769
56470,1.0370097135128489
56477,0.9915074309978769
56475,0.9915074309978769
56474,0.9915074309978769
32056,1.0303272146847566
32055,1.0303272146847566
32054,1.0303272146847566
32053,1.1222209682880036
32052,1.1222209682880036
32050,1.0494396835860251
57782,0.9863117870722433
57783,0.9863117870722433
57780,0.9863117870722433
57787,0.9863117870722433
32059,1.1222209682880036
32058,1.0303272146847566
94549,0.7903180673444641
52623,1.051694428489374
94548,0.7903180673444641
06379,0.903219512195122
06378,0.903219512195122
62928,1.167349260523322
06371,0.8679634277518824
06370,0.8679634277518824
06373,0.9107317073170732
06372,0.8679634277518824
06375,0.8679634277518824
06374,0.9107317073170732
06377,0.9107317073170732
06376,0.8679634277518824
25714,1.093358593832228
25715,1.093358593832228
25716,1.093358593832228
25717,1.093358593832228
25710,1.093358593832228
25711,1.093358593832228
25712,1.093358593832228
25713,1.093358593832228
25718,1.093358593832228
25719,1.093358593832228
21875,0.959746182827682
21874,0.959746182827682
21871,0.959746182827682
21872,0.959746182827682
26062,1.0752893809763462
26060,1.0752893809763462
99950,0.8061927901457792
05778,0.9615837850577421
66780,1.0978809283551967
05770,0.9615837850577421
05772,0.9157398045163465
05773,0.9615837850577421
05774,0.9615837850577421
05775,0.9615837850577421
05776,0.99300621669627
05777,0.9615837850577421
01068,0.8511558143638609
01069,0.8671922377198302
75098,1.0424451296934518
75099,1.0424451296934518
01060,0.8671922377198302
01061,0.8671922377198302
01062,0.8671922377198302
01063,0.8671922377198302
75092,1.0424451296934518
75093,1.0424451296934518
01066,0.8671922377198302
66781,1.1323097764732446
08501,0.9354228586868414
08502,0.8969917958067457
53953,1.077862215024293
53952,0.9819299323909035
53951,0.9819299323909035
40965,1.1673269634117922
53957,0.9819299323909035
53956,0.9819299323909035
53955,0.9819299323909035
53954,0.9819299323909035
36776,1.124835886214442
40962,1.10273258239466
53959,0.9819299323909035
36775,1.1581689204167591
36773,1.1581689204167591
08505,0.9354228586868414
90029,0.8738530341583777
40744,1.10273258239466
33729,1.0549977385798281
38609,1.09324483460015
04040,1.0223673074597992
38601,1.122051282051282
38602,1.09324483460015
38603,1.09324483460015
38606,1.122051282051282
83431,1.0498770635756938
83433,1.0498770635756938
83435,1.0498770635756938
83434,1.0498770635756938
83436,1.0498770635756938
83438,1.0498770635756938
04429,1.050271287786513
04428,1.050271287786513
27828,1.0502449584140368
27829,1.0502449584140368
27824,1.0502449584140368
04422,1.050271287786513
04421,1.050271287786513
04420,1.050271287786513
04427,1.050271287786513
04426,1.050271287786513
27822,1.085958904109589
04424,1.050271287786513
46230,1.0264026402640265
23507,1.0703107019562716
23506,1.0703107019562716
46234,1.0264026402640265
23505,1.0703107019562716
84763,1.0130551346310759
42755,1.1231516459794928
46237,1.0264026402640265
15139,1.0752893809763462
80523,0.9910892249970689
15133,1.0752893809763462
15132,1.0752893809763462
15131,1.0752893809763462
15137,1.0752893809763462
15136,1.0752893809763462
15135,1.0752893809763462
15134,1.0752893809763462
31764,1.119281045751634
31765,1.1222209682880036
39558,1.1031991744066048
31760,1.1222209682880036
31763,1.119281045751634
39553,1.1702446906740536
39552,1.1702446906740536
31768,1.1222209682880036
31769,1.0880232433014096
39555,1.1702446906740536
33896,1.0630004823926675
33897,1.0630004823926675
33890,1.0630004823926675
78119,1.0635856079404467
78114,1.0635856079404467
78115,1.0635856079404467
78116,1.0635856079404467
78117,1.0635856079404467
33898,1.0630004823926675
78111,1.0635856079404467
78112,1.0635856079404467
78113,1.0635856079404467
72219,1.1313049514113835
88523,1.0703388843600792
88520,1.0703388843600792
88521,1.0703388843600792
88526,1.0703388843600792
88527,1.0703388843600792
88524,1.0703388843600792
88525,1.0703388843600792
72211,1.1313049514113835
72210,1.1313049514113835
88528,1.0703388843600792
72212,1.1313049514113835
72215,1.1313049514113835
72214,1.1313049514113835
72217,1.1313049514113835
72216,1.1313049514113835
04238,1.0223673074597992
14836,1.0375996015936255
02861,0.903219512195122
47250,1.1231516459794928
02863,0.903219512195122
02862,0.903219512195122
02865,0.903219512195122
02864,0.903219512195122
77622,1.0639012435327222
01888,0.8614164714362949
01889,0.8614164714362949
01886,0.8614164714362949
01887,0.8614164714362949
01885,0.8614164714362949
01880,0.8614164714362949
77069,1.010177224074399
77068,1.010177224074399
77061,1.010177224074399
77060,1.010177224074399
77063,1.010177224074399
77062,1.010177224074399
77065,1.010177224074399
77064,1.010177224074399
77067,1.010177224074399
77066,1.010177224074399
95728,0.930047327715572
95722,0.8204166666666667
95724,0.930047327715572
74560,1.1239605277746978
42371,1.1017361495079068
42370,1.1017361495079068
42372,1.167349260523322
42374,1.1181033540915546
42377,1.1017361495079068
42376,1.1017361495079068
42378,1.1017361495079068
78768,1.046144685918428
70301,1.1275954814416353
70302,1.1275954814416353
88567,1.0703388843600792
87573,0.9896243761491988
87574,0.9896243761491988
88563,1.0703388843600792
03905,1.0223673074597992
03904,1.0223673074597992
03907,1.0223673074597992
03906,1.0223673074597992
03901,1.0223673074597992
45344,1.0677637947725072
03903,1.0223673074597992
03902,1.0223673074597992
45349,1.0677637947725072
45348,1.0677637947725072
87577,0.9896243761491988
03909,1.0223673074597992
03908,1.0223673074597992
56369,0.9591435185185185
56368,0.9591435185185185
05439,0.9615837850577421
56364,0.9915074309978769
75961,1.010177224074399
40269,1.1231516459794928
40268,1.1231516459794928
56032,0.9267125685610923
40261,1.1231516459794928
40266,1.1231516459794928
14303,0.9898376357902114
14302,0.9898376357902114
14301,0.9898376357902114
14305,0.9898376357902114
14304,0.9898376357902114
94912,0.749975940717929
94913,0.749975940717929
17968,1.0255076522956887
94915,0.749975940717929
17966,1.0255076522956887
17967,1.0106995054002221
17964,1.0255076522956887
17965,1.0255076522956887
17963,1.0255076522956887
17960,1.0255076522956887
17961,1.0255076522956887
49737,1.0379375146817007
66930,1.0978809283551967
66933,1.052442448062886
66932,1.0978809283551967
66935,1.0978809283551967
66937,1.0997544146883405
63348,1.0801946677951757
66939,1.0978809283551967
66938,1.0978809283551967
78589,1.078818181818182
78588,1.078818181818182
78586,1.10098452883263
78585,1.078818181818182
78584,1.078818181818182
78583,1.10098452883263
71612,1.1313049514113835
78582,1.078818181818182
48874,0.9970383986928104
48875,0.9970383986928104
48876,0.9970383986928104
48877,0.9970383986928104
48870,1.0472093286539115
48871,0.9970383986928104
48872,0.9970383986928104
48873,0.9970383986928104
63346,1.0801946677951757
48878,0.9970383986928104
48879,0.9970383986928104
12468,0.99300621669627
12469,0.99300621669627
12464,0.99300621669627
12465,0.99300621669627
12466,0.99300621669627
12460,0.99300621669627
12461,0.99300621669627
12463,0.99300621669627
50845,1.0506443298969073
50846,1.0506443298969073
50847,1.035316190265975
50840,1.0506443298969073
50841,1.0506443298969073
50842,1.0506443298969073
50843,1.035316190265975
50848,1.0506443298969073
50849,1.0506443298969073
85654,1.0215411127523388
12484,0.99300621669627
85652,1.0215411127523388
97391,0.9286486486486486
97390,0.9286486486486486
97392,0.9480550857695096
97394,0.9286486486486486
97396,0.9286486486486486
65567,1.124874749498998
46082,1.0264026402640265
65565,1.0801946677951757
65564,1.124874749498998
49058,1.0472093286539115
46085,1.0264026402640265
65560,1.0801946677951757
49055,1.017042330951072
49057,1.040125610607118
49056,1.040125610607118
49051,1.017042330951072
49050,1.017042330951072
49053,1.017042330951072
49052,1.017042330951072
79045,1.0855038428693424
94288,0.8204166666666667
94289,0.8204166666666667
94282,0.8204166666666667
94283,0.8204166666666667
94280,0.8204166666666667
94286,0.8204166666666667
94287,0.8204166666666667
94284,0.8204166666666667
94285,0.8204166666666667
43109,1.03902942694889
57233,1.0253899165759883
57231,1.0253899165759883
57236,1.0253899165759883
57237,1.0253899165759883
57234,1.0253899165759883
57235,1.0253899165759883
43101,1.03902942694889
79044,1.0855038428693424
43103,1.03902942694889
43102,1.03902942694889
43105,1.03902942694889
03837,0.9585145533623285
43107,1.03902942694889
43106,1.03902942694889
97535,0.9684062420056281
97534,0.9684062420056281
97537,0.9684062420056281
97536,0.9684062420056281
97531,0.9684062420056281
97530,0.9684062420056281
97533,0.9684062420056281
97532,0.9684062420056281
46550,1.0607168120726245
46553,1.0607168120726245
46552,1.0607168120726245
46555,1.0604102912841438
46554,1.0607168120726245
46556,1.0607168120726245
94130,0.749975940717929
94131,0.749975940717929
94132,0.749975940717929
94133,0.749975940717929
94134,0.749975940717929
94137,0.749975940717929
52554,1.0291620524178664
52555,1.0506443298969073
52556,1.0291620524178664
52557,1.0291620524178664
17140,1.0091841093549765
52551,1.0291620524178664
52552,1.0506443298969073
52553,1.0291620524178664
60429,0.9937136870178113
60428,0.9937136870178113
90622,0.891502343266425
90623,0.891502343266425
90624,0.891502343266425
60421,1.0255597014925373
60420,1.070996275605214
60423,1.0255597014925373
60422,0.9937136870178113
60425,0.9937136870178113
60424,1.0255597014925373
60426,0.9937136870178113
79046,1.0813200370103835
49238,1.050332088003321
80463,0.9824442943956786
80461,0.9954887218045113
80467,0.9954887218045113
80466,1.035856094332812
80465,0.9954887218045113
72072,1.1313049514113835
80469,0.9954887218045113
80468,0.9954887218045113
27594,1.049474049242862
27596,1.085958904109589
27597,1.085958904109589
27591,1.085958904109589
27592,1.085958904109589
27593,1.085958904109589
27599,1.049474049242862
79043,1.0619789050728277
99757,0.8061927901457792
99756,0.8061927901457792
99755,0.8061927901457792
99754,0.8061927901457792
99753,0.8061927901457792
99752,0.8061927901457792
99751,0.8061927901457792
99750,0.8061927901457792
48012,1.0228302228664614
58779,1.0290955091714105
48017,1.0228302228664614
48014,1.0110412926391383
48015,1.0110412926391383
95663,0.8204166666666667
95662,0.8204166666666667
95661,0.8204166666666667
95660,0.8204166666666667
95667,0.8204166666666667
95666,0.8204166666666667
95665,0.8204166666666667
95664,0.8204166666666667
49235,1.0056546748561959
95669,0.8204166666666667
95668,0.8204166666666667
29250,1.088462438567751
21842,0.959746182827682
49234,1.0056546748561959
95618,0.8204166666666667
78358,1.0681608559306401
78359,1.0681608559306401
78357,1.0681608559306401
78355,1.0681608559306401
78352,1.0681608559306401
78353,1.0681608559306401
78350,1.0681608559306401
78351,1.0681608559306401
34280,1.0409714680620001
34281,1.0409714680620001
34282,1.0409714680620001
72058,1.1313049514113835
34284,1.0462089163683697
34285,1.0462089163683697
34286,1.0275947281713345
34287,1.0275947281713345
34288,1.0275947281713345
34289,1.0275947281713345
72051,1.1313049514113835
79082,1.0619789050728277
21843,0.959746182827682
79084,1.0855038428693424
72055,1.1313049514113835
79086,1.0855038428693424
59501,0.9979053721044849
